id,path
614,129 22 22 23 23 164 90
347,125 88 94 95 122 124
107,67 63 14 15 41
106,67 63 14 15 40
685,55 22 23 164 90
448,146 142 143 145
534,48 45 50 22 81 82 16
566,57 14 45 50 29 115 116 95 123
368,92 29 115 116 30 59 9 11
449,146 142 143 117
367,92 29 115 116 30 59 9 10
581,20 8 58 59 15 64 23 23 23 23 23 131
533,13 81 82 23 51 46 52
884,39 113 22 23 68
883,39 113 22 23 65
662,69 73 77 22 23 23 66
723,125 88 94 115 116 175 68
439,87 88 89 116 30 23 59 98
939,57 14 58 22 81 215 216 89 96
923,39 210 212 213 5
713,69 22 22 29 115 116 30 23 117
87,42 14 15 61 54
154,31 14 45 50 22 63 14 15 40
321,62 22 29 115 116 30 23 117
832,32 33 14 15 16
672,62 22 22 85 88 89 91
396,20 8 17 18 15 41
759,13 14 17 22 185 186 5
430,13 133 136 22 29 30 5
583,20 8 17 18 15 40
155,67 63 14 15 83
703,93 94 95 82 23 23 164 74 79
601,55 22 23 23 23 23 23 23 131
814,92 29 115 116 191 5
249,21 22 23 23 23 23 66
193,69 22 23 59 15 19
176,93 94 95 82 19
916,31 14 58 22 81 82 16
178,93 94 95 82 16
689,69 73 163 22 29 30 5
957,80 73 163 22 185 180 181 186 23 78 74 79
402,130 22 22 23 66
300,55 22 23 114 37
401,130 22 22 23 65
568,31 14 45 50 29 115 116 95 82 19
419,135 136 137 138
301,55 22 23 114 36
394,69 22 81 82 16
578,13 14 15 64 23 23 23 23 23 131
398,130 22 23 65
287,31 14 45 50 29 30 5
886,32 113 22 22 23 65
849,13 14 58 185 186 5
413,132 58 59 15 19
724,125 88 94 115 116 175 5
265,57 14 15 111 15 19
403,130 22 22 22 23 65
714,69 22 22 29 115 116 30 23 53
137,84 14 15 16
837,199 200 201 202
599,130 22 23 66
907,199 200 201 209 23 114 36
863,80 73 77 22 185 186 5
735,20 180 181 107 40
897,39 113 22 22 185 186 5
537,13 14 15 61 54
910,57 14 58 22 185 186 5
272,71 14 110 14 58 29 30 5
184,31 81 94 95 89 86 23 78 74 79
53,49 50 51 46 15 19
250,105 106 107 40
751,43 14 58 22 23 126
560,69 22 29 115 116 30 59 9 26
530,154 22 23 51 46 47
319,92 29 115 116 30 23 68
349,125 88 94 95 122 119 82 19
901,62 22 208 209 65
945,57 14 58 185 186 5
949,92 185 180 181 186 23 78 90
529,154 22 23 51 46 52
818,69 194 195 101
4,7 8 9 10
561,69 22 29 115 116 30 59 9 10
906,199 200 201 209 23 114 37
5,7 8 9 11
602,72 73 74 66
992,92 185 180 181 216 82 19
469,31 133 136 22 29 115 116 143 19
673,93 94 95 82 23 104 19
770,43 14 15 111 9 26
437,31 14 45 50 29 115 116 30 51 54
741,156 157 160 106 180 181 178 96
840,84 14 58 185 180 181 201 204
771,43 14 15 111 9 10
734,20 180 181 107 108
862,109 58 22 185 186 5
900,67 22 208 209 114 37
116,48 45 46 15 64 68
314,92 29 115 116 30 23 53
117,48 45 46 15 64 65
215,31 14 58 22 22 103 104 16
335,31 81 118 119 89 96
476,125 88 142 115 88 89 91
782,31 14 110 14 45 50 85 88 89 91
224,69 22 103 22 29 30 5
196,67 22 23 59 15 41
189,42 14 15 56
562,92 29 115 116 30 23 59 98
825,39 33 14 15 34 37
839,203 200 201 5
835,42 14 58 185 186 5
429,55 22 23 137 134 19
110,42 14 15 70
29,38 33 34 37
195,67 22 23 59 15 19
28,38 33 34 36
708,31 81 94 95 89 116 95 82 19
44,42 14 15 16
549,87 88 89 86 59 9 11
157,69 63 14 15 16
292,55 22 23 68
548,87 88 89 86 59 9 10
797,43 14 110 14 58 185 186 5
118,72 73 74 75
126,55 22 23 66
671,67 22 22 85 88 89 91
842,31 14 58 185 180 181 201 202
956,80 73 163 22 185 180 181 186 23 78 90
841,31 14 58 185 180 181 201 204
986,92 200 180 181 186 23 53
847,203 200 180 181 205
39,42 14 15 41
40,42 14 15 40
779,87 88 89 86 51 54
593,27 160 161 158 159
102,13 14 15 64 68
455,21 142 143 89 96
592,27 160 161 158 162
480,129 22 23 114 36
415,69 63 14 58 29 30 5
479,129 22 23 114 37
631,168 22 23 23 162
516,67 22 23 23 19
820,69 194 195 116 30 59 15 19
84,49 60 61 46 47
579,13 14 15 64 23 23 23 23 23 65
108,69 63 14 15 40
109,69 63 14 15 41
518,67 22 23 23 16
83,49 60 61 46 52
202,31 14 58 22 23 23 65
201,31 14 58 22 23 23 66
508,13 22 23 16
468,31 133 136 22 29 115 116 143 149
567,31 14 45 50 29 115 116 95 123
632,168 22 23 23 150
103,13 14 15 64 65
104,13 14 15 64 66
827,32 33 14 15 34 36
826,32 33 14 15 34 37
983,32 113 208 200 180 181 186 23 117
743,182 157 160 106 180 181 178 96
678,72 73 74 150
761,42 14 45 50 22 81 82 16
509,13 22 23 68
640,13 103 104 23 164 74 79
136,42 14 15 83
399,130 22 23 131
544,13 14 45 60 14 58 85 86 5
156,69 63 14 15 83
384,127 22 23 59 15 41
641,13 103 104 23 164 74 66
985,92 200 180 181 186 23 117
198,57 14 58 22 23 99
504,55 22 23 150
251,105 106 107 108
168,84 14 45 50 22 22 85 86 5
383,127 22 23 59 15 19
598,42 106 107 161 158 162
302,32 113 22 29 30 5
623,13 81 82 23 23 164 74 66
709,173 174 175 68
607,72 73 163 22 23 128
887,67 22 22 23 114 37
519,153 22 22 22 23 65
540,48 45 60 14 15 16
717,31 14 58 22 29 115 116 95 82 19
726,87 177 178 116 30 23 53
442,141 142 143 19
622,13 81 82 23 23 164 74 79
613,129 22 22 23 165
676,31 103 22 81 94 95 89 96
836,84 14 58 185 186 5
586,154 22 23 68
997,125 88 215 180 181 186 59 98
865,69 22 185 186 5
465,69 63 14 58 29 115 116 30 23 117
316,13 14 45 50 22 29 115 116 30 23 117
980,92 185 180 181 201 209 23 114 37
981,92 185 180 181 201 209 23 114 36
463,92 29 115 116 30 59 148
706,69 22 22 81 94 95 89 116 95 123
915,57 14 58 22 81 82 16
459,31 142 143 89 116 30 23 53
636,168 22 103 104 16
289,48 45 50 22 29 30 5
710,173 174 175 5
656,129 22 103 22 81 82 16
864,55 22 185 186 5
661,69 73 77 22 23 171
475,92 29 115 88 142 115 88 89 91
17,27 22 23 18 9 26
739,27 160 106 180 181 16
788,31 14 45 50 22 81 187 188 89 96
338,120 121 122 119 123
725,87 177 178 116 30 23 117
507,13 22 23 152
18,27 22 23 18 9 10
707,31 81 94 95 89 116 95 123
877,42 14 15 206
807,42 14 58 22 185 186 5
763,7 8 110 111 15 19
281,21 22 23 23 23 23 23 23 65
499,31 81 94 95 89 116 30 23 24
948,31 14 58 22 185 180 181 186 23 78 74 79
679,151 73 74 75
952,55 22 185 180 181 186 23 78 90
777,31 14 110 14 45 50 85 86 5
558,31 81 94 95 89 86 59 9 10
999,125 88 215 180 181 186 59 15 56
595,105 106 107 161 24
626,69 22 22 81 82 16
443,141 142 143 144
444,141 142 143 145
182,31 81 94 95 89 96
630,62 22 23 23 150
559,55 22 29 115 116 30 59 9 26
682,151 73 77 22 23 164 90
360,31 14 17 22 29 115 116 30 23 117
285,13 14 45 50 29 30 5
557,31 81 94 95 89 86 59 9 26
45,44 45 46 47
879,207 14 58 22 185 186 5
850,43 14 58 185 186 5
998,125 88 215 180 181 186 59 15 19
161,72 73 77 22 23 23 66
651,170 22 23 104 23 164 90
859,21 22 23 59 112
878,207 14 15 16
610,80 73 163 22 23 128
608,69 73 163 22 23 128
962,92 185 180 181 186 23 53
752,43 14 58 22 23 59 184
890,67 22 23 114 37
891,67 22 23 114 36
942,31 81 215 216 89 96
343,31 81 94 95 89 116 30 23 53
612,80 73 163 22 22 23 165
141,69 22 23 51 54
971,92 185 180 181 186 23 68
663,80 73 77 22 23 171
79,13 14 15 41
85,49 60 61 46 15 19
594,105 106 107 161 90
86,13 14 15 40
904,67 208 209 114 37
905,67 208 209 114 36
719,80 73 163 22 29 115 88 94 115 116 175 176
344,32 113 22 29 115 88 94 95 122 124
7,13 14 15 16
895,55 22 23 23 23 114 36
56,21 22 23 51 46 52
361,31 14 17 22 29 115 116 30 23 53
275,21 22 23 59 98
894,55 22 23 23 23 114 37
629,62 22 23 23 162
372,31 14 110 14 58 29 115 116 30 23 117
19,28 22 23 18 9 26
753,31 14 58 22 23 59 184
411,130 22 63 14 15 16
259,13 14 15 70
515,69 22 22 23 23 152
609,69 73 163 22 23 66
434,31 14 58 22 29 115 116 30 51 54
961,92 185 180 181 186 23 117
310,57 14 45 50 29 115 116 30 23 117
867,72 73 163 22 185 186 5
57,55 22 23 51 54
458,31 142 143 89 116 30 23 117
105,62 63 14 15 40
342,31 81 94 95 89 116 30 23 117
63,13 14 15 56
70,20 8 58 59 15 16
667,69 22 22 85 86 5
134,57 14 15 40
990,31 14 58 22 185 180 181 216 82 19
68,20 8 58 59 15 19
332,13 81 118 119 89 96
627,156 22 23 150
142,69 22 23 51 46 52
695,125 88 94 115 116 30 23 78 74 79
133,13 14 15 83
121,76 77 22 23 53
21,28 22 23 18 9 11
183,31 81 94 95 89 86 23 78 90
350,57 14 15 56
20,28 22 23 18 9 10
369,31 14 110 14 58 29 115 116 30 59 9 26
382,127 22 23 59 98
691,62 22 22 85 88 94 115 116 30 23 78 90
940,31 14 58 22 81 215 216 89 96
810,57 14 58 29 115 116 191 192
657,69 22 103 22 81 82 16
467,57 133 136 22 29 115 116 143 149
255,20 8 58 59 15 41
538,71 14 15 61 54
928,92 29 115 116 213 211 37
929,92 29 115 116 213 211 36
758,20 8 17 22 185 186 5
69,20 8 58 59 15 56
426,21 22 23 137 138
747,31 180 181 178 116 30 23 53
274,31 14 58 29 30 5
256,20 8 58 59 15 40
447,13 142 143 117
64,57 14 15 16
425,21 22 23 137 140
600,21 22 23 23 23 23 23 23 131
705,69 22 22 81 94 95 89 96
169,31 14 45 50 22 22 85 86 5
754,127 22 23 59 184
395,12 8 17 18 15 41
993,92 185 180 181 216 82 23 117
633,13 103 104 23 68
339,120 121 122 119 82 19
273,31 14 110 14 58 29 30 5
34,38 33 14 15 40
15,21 22 23 18 9 26
